date,0,1,2,3,4,5,6,7,8
2007-02-27,25.28,3.74,1.01,11.84,89.33,5.13,111.94,34.95,30.15
2007-02-28,25.28,3.74,1.0,11.82,89.56,5.13,111.12,34.84,30.0
2007-03-01,25.26,3.74,1.0,11.79,89.72,5.13,110.48,34.74,29.82
2007-03-02,25.26,3.74,0.99,11.76,89.92,5.13,109.6,34.58,29.69
2007-03-03,25.24,3.74,0.99,11.73,90.1,5.13,108.9,34.49,29.54
2007-03-04,25.24,3.74,0.98,11.7,90.26,5.14,108.23,34.39,29.38
2007-03-05,25.22,3.74,0.98,11.71,90.45,5.14,107.41,34.31,29.21
2007-03-06,25.2,3.74,0.98,11.72,90.63,5.14,106.79,34.25,29.07
2007-03-07,25.18,3.74,0.98,11.73,90.8,5.14,105.97,34.18,28.92
2007-03-08,25.18,3.74,0.99,11.75,91.13,5.14,104.97,34.09,28.78
2007-03-09,25.14,3.74,0.99,11.76,91.31,5.14,104.0,33.96,28.63
2007-03-10,25.12,3.74,0.99,11.77,91.49,5.14,103.08,33.9,28.43
2007-03-11,25.08,3.74,0.99,11.78,91.68,5.14,102.45,33.82,28.3
2007-03-12,25.06,3.74,0.99,11.8,91.83,5.14,101.6,33.76,28.15
2007-03-13,25.04,3.74,0.97,11.81,91.98,5.14,100.98,33.68,28.0
2007-03-14,25.02,3.72,0.99,11.82,92.13,5.14,100.2,33.62,27.84
2007-03-15,25.0,3.72,0.99,11.84,92.26,5.14,99.37,33.52,27.68
2007-03-16,24.98,3.72,0.99,11.85,92.43,5.14,98.66,33.44,27.53
2007-03-17,24.96,3.72,1.0,11.87,92.6,5.14,97.9,33.38,27.37
2007-03-18,24.94,3.72,1.0,11.89,92.72,5.14,96.97,33.29,27.22
2007-03-19,24.92,3.72,1.0,11.91,92.83,5.14,96.39,33.21,27.04
2007-03-20,24.88,3.71,1.01,11.92,92.95,5.14,95.26,33.13,26.88
2007-03-21,24.82,3.7,1.13,11.93,93.12,4.97,94.49,33.04,26.74
2007-03-22,24.8,3.69,1.27,11.94,93.09,4.8,93.87,32.96,26.58
2007-03-23,24.76,3.68,1.42,11.95,93.1,4.63,93.31,32.87,26.43
2007-03-24,24.72,3.68,1.44,11.95,93.27,4.61,92.52,32.81,26.27
2007-03-25,24.7,3.68,1.43,11.95,93.39,4.62,91.6,32.74,26.12
2007-03-26,24.68,3.68,1.43,11.95,93.52,4.61,90.82,32.67,25.97
2007-03-27,24.66,3.68,1.42,11.95,93.74,4.62,90.1,32.61,25.83
2007-03-28,24.64,3.66,1.42,11.95,93.93,4.62,89.24,32.53,25.66
2007-03-29,24.64,3.66,1.41,11.95,94.11,4.62,88.53,32.47,25.5
2007-03-30,24.64,3.66,1.4,11.95,94.2,4.63,87.74,32.41,25.35
2007-03-31,24.62,3.68,1.4,11.95,94.31,4.63,86.92,32.35,25.22
2007-04-01,24.62,3.7,1.43,11.97,94.49,4.65,86.2,32.3,25.08
2007-04-02,24.62,3.72,1.51,11.98,94.75,4.77,85.53,32.35,25.0
2007-04-03,24.7,3.84,1.55,12.17,97.71,4.96,85.44,33.3,25.09
2007-04-04,25.44,3.78,1.58,12.4,102.83,5.08,86.17,34.84,25.26
2007-04-05,25.71,3.8,1.61,12.62,105.62,5.15,86.14,35.47,25.32
2007-04-06,25.94,3.77,1.63,12.8,107.37,5.22,85.86,35.88,25.32
2007-04-07,26.04,3.76,1.65,12.97,108.64,5.29,85.47,36.29,25.32
2007-04-08,26.13,3.75,1.67,13.12,109.63,5.35,85.14,36.61,25.32
2007-04-09,26.17,3.75,1.69,13.26,110.49,5.39,84.69,36.92,25.32
2007-04-10,26.21,3.77,1.7,13.39,110.07,5.42,84.2,37.18,25.33
2007-04-11,26.23,3.77,1.71,13.53,107.85,5.45,85.81,37.46,25.28
2007-04-12,26.25,3.77,1.73,13.68,104.63,5.45,89.04,37.73,25.22
2007-04-13,26.57,3.77,1.74,13.84,102.29,5.51,93.58,38.26,25.26
2007-04-14,28.46,3.77,1.79,14.01,105.83,5.55,97.39,39.41,25.37
2007-04-15,30.15,3.77,1.89,14.18,112.42,5.71,98.12,40.82,25.49
2007-04-16,30.8,3.76,1.95,14.36,114.6,5.81,97.84,41.99,25.59
2007-04-17,31.15,3.76,2.01,14.52,113.51,5.89,101.44,42.99,25.7
2007-04-18,31.36,3.76,2.04,14.68,112.06,5.95,104.65,43.96,25.81
2007-04-19,31.5,3.76,2.07,14.83,110.13,5.99,108.0,44.88,25.9
2007-04-20,31.6,3.76,2.1,14.99,108.26,6.02,111.66,45.68,26.02
2007-04-21,31.67,3.76,2.12,15.14,108.38,6.06,115.16,46.46,26.15
2007-04-22,31.74,3.75,2.14,15.31,110.35,6.08,114.53,47.26,26.33
2007-04-23,31.79,3.75,2.15,15.47,110.21,6.1,114.04,47.93,26.48
